trade_date,energy_price,energy_volume,CAD/USD,DXY,EUR/USD,NOK/USD,RUB/USD,gas_storage
2024-08-28T00:00:00.000+0000,1.93,165219,0.7436,101.09,1.1178,0.0956,0.0109,3334
2024-08-29T00:00:00.000+0000,2.14,154737,0.742,101.34,1.1125,0.0952,0.0109,3334
2024-08-30T00:00:00.000+0000,2.13,131106,0.7413,101.7,1.108,0.0952,0.0109,3347
2024-09-03T00:00:00.000+0000,2.2,221115,0.7409,101.83,1.1067,0.0944,0.0111,3347
2024-09-04T00:00:00.000+0000,2.14,150022,0.7384,101.36,1.1049,0.0937,0.0114,3347
2024-09-05T00:00:00.000+0000,2.25,196899,0.7403,101.11,1.108,0.0941,0.0114,3347
2024-09-06T00:00:00.000+0000,2.28,121498,0.7407,101.18,1.1111,0.0941,0.0113,3387
2024-09-09T00:00:00.000+0000,2.17,121498,0.7373,101.55,1.1087,0.0934,0.0112,3387
2024-09-10T00:00:00.000+0000,2.23,183556,0.7372,101.63,1.1038,0.0922,0.011,3387
2024-09-11T00:00:00.000+0000,2.27,198836,0.7348,101.68,1.1021,0.0925,0.011,3387
2024-09-12T00:00:00.000+0000,2.36,231423,0.7365,101.37,1.1011,0.0921,0.0109,3387
2024-09-13T00:00:00.000+0000,2.31,173713,0.7366,101.11,1.1078,0.0934,0.0112,3445
2024-09-16T00:00:00.000+0000,2.37,163817,0.7365,100.76,1.1088,0.0942,0.0111,3445
2024-09-17T00:00:00.000+0000,2.32,171895,0.736,100.89,1.113,0.0944,0.0109,3445
2024-09-18T00:00:00.000+0000,2.28,137696,0.7357,100.6,1.1123,0.0945,0.0109,3445
2024-09-19T00:00:00.000+0000,2.35,190187,0.7347,100.61,1.1115,0.0945,0.0107,3445
2024-09-20T00:00:00.000+0000,2.43,161905,0.7373,100.72,1.1162,0.0952,0.0108,3493
2024-09-23T00:00:00.000+0000,2.61,124650,0.7372,100.92,1.1161,0.0955,0.0109,3493
2024-09-24T00:00:00.000+0000,2.55,61695,0.7391,100.37,1.1112,0.0954,0.0109,3493
2024-09-25T00:00:00.000+0000,2.64,91605,0.7451,100.92,1.1191,0.0962,0.0108,3493
2024-09-26T00:00:00.000+0000,2.59,187374,0.7417,100.56,1.1131,0.0946,0.0108,3493
2024-09-27T00:00:00.000+0000,2.9,224258,0.7421,100.42,1.1177,0.095,0.0108,3548
2024-09-30T00:00:00.000+0000,2.92,156783,0.7403,100.78,1.117,0.0954,0.0106,3548
2024-10-01T00:00:00.000+0000,2.9,161084,0.7393,101.19,1.1137,0.0949,0.0108,3548
2024-10-02T00:00:00.000+0000,2.89,162673,0.741,101.68,1.1064,0.0943,0.0104,3548
2024-10-03T00:00:00.000+0000,2.97,133170,0.7405,101.99,1.1049,0.0946,0.0105,3548
2024-10-04T00:00:00.000+0000,2.85,173745,0.7381,102.52,1.1036,0.0944,0.0106,3630
2024-10-07T00:00:00.000+0000,2.75,216871,0.7364,102.54,1.0975,0.0937,0.0105,3630
2024-10-08T00:00:00.000+0000,2.73,162513,0.7343,102.55,1.0976,0.094,0.0104,3630
2024-10-09T00:00:00.000+0000,2.66,190644,0.7325,102.93,1.0976,0.0934,0.0103,3630
2024-10-10T00:00:00.000+0000,2.67,188461,0.7294,102.99,1.0943,0.0928,0.0103,3630
2024-10-11T00:00:00.000+0000,2.63,150928,0.7275,102.89,1.0934,0.0932,0.0104,3706
2024-10-14T00:00:00.000+0000,2.49,139692,0.7256,103.3,1.0925,0.0932,0.0104,3706
2024-10-15T00:00:00.000+0000,2.5,156441,0.7245,103.26,1.0909,0.0926,0.0105,3706
2024-10-16T00:00:00.000+0000,2.37,173482,0.7256,103.59,1.0884,0.0924,0.0103,3706
2024-10-17T00:00:00.000+0000,2.35,135847,0.727,103.83,1.0862,0.0916,0.0103,3706
2024-10-18T00:00:00.000+0000,2.26,164160,0.7249,103.49,1.083,0.0916,0.0103,3785
2024-10-21T00:00:00.000+0000,2.31,154025,0.7247,104.01,1.0869,0.0916,0.0105,3785
2024-10-22T00:00:00.000+0000,2.31,198772,0.7229,104.08,1.0818,0.0913,0.0103,3785
2024-10-23T00:00:00.000+0000,2.34,145225,0.7238,104.43,1.0797,0.0916,0.0104,3785
2024-10-24T00:00:00.000+0000,2.52,139719,0.7227,104.06,1.0781,0.091,0.0104,3785
2024-10-25T00:00:00.000+0000,2.56,67455,0.7218,104.26,1.0824,0.0914,0.0104,3864
2024-10-28T00:00:00.000+0000,2.31,89409,0.7197,104.32,1.0797,0.091,0.0103,3864
2024-10-29T00:00:00.000+0000,2.35,143883,0.72,104.28,1.0817,0.091,0.0103,3864
2024-10-30T00:00:00.000+0000,2.85,162834,0.7188,103.99,1.0821,0.0913,0.0103,3864
2024-10-31T00:00:00.000+0000,2.71,185486,0.719,103.98,1.0859,0.0912,0.0103,3864
2024-11-01T00:00:00.000+0000,2.66,166422,0.7176,104.28,1.0886,0.091,0.0103,3931
2024-11-04T00:00:00.000+0000,2.78,201168,0.7185,103.89,1.0875,0.0908,0.0103,3931
2024-11-05T00:00:00.000+0000,2.67,153934,0.7194,103.42,1.0874,0.0909,0.0101,3931
2024-11-06T00:00:00.000+0000,2.75,157298,0.7229,105.09,1.0934,0.0914,0.0102,3931
2024-11-07T00:00:00.000+0000,2.69,165551,0.7169,104.51,1.0733,0.0903,0.0103,3931
2024-11-08T00:00:00.000+0000,2.67,158000,0.7211,105,1.0795,0.092,0.0102,3972
2024-11-11T00:00:00.000+0000,2.92,252383,0.719,105.54,1.0715,0.091,0.0103,3972
2024-11-12T00:00:00.000+0000,2.91,245266,0.7183,106.02,1.0664,0.0907,0.0104,3972
2024-11-13T00:00:00.000+0000,2.98,218400,0.7171,106.48,1.0617,0.0903,0.0102,3972
2024-11-14T00:00:00.000+0000,2.79,209678,0.7147,106.67,1.0564,0.0898,0.0102,3972
2024-11-15T00:00:00.000+0000,2.82,181092,0.7112,106.69,1.053,0.0897,0.01,3969
2024-11-18T00:00:00.000+0000,2.97,188338,0.7099,106.28,1.0534,0.0902,0.01,3969
2024-11-19T00:00:00.000+0000,3,211932,0.7131,106.21,1.0595,0.0909,0.01,3969
2024-11-20T00:00:00.000+0000,3.19,225693,0.7166,106.68,1.0608,0.0913,0.0099,3969
2024-11-21T00:00:00.000+0000,3.34,192156,0.7159,106.97,1.0546,0.0904,0.0099,3969
2024-11-22T00:00:00.000+0000,3.13,95807,0.7153,107.49,1.0469,0.0903,0.0099,3967
2024-11-25T00:00:00.000+0000,3.37,108485,0.7177,106.82,1.048,0.0908,0.0096,3967
2024-11-26T00:00:00.000+0000,3.43,222049,0.7093,107.01,1.0444,0.09,0.0096,3967
2024-11-27T00:00:00.000+0000,3.2,214291,0.7116,106.08,1.0491,0.0897,0.0095,3967
2024-11-29T00:00:00.000+0000,3.36,163060,0.7139,105.74,1.0563,0.0906,0.0093,3937
2024-12-02T00:00:00.000+0000,3.21,208653,0.7136,106.45,1.0545,0.0905,0.0094,3937
2024-12-03T00:00:00.000+0000,3.04,184347,0.7121,106.37,1.0501,0.0902,0.0094,3937
2024-12-04T00:00:00.000+0000,3.04,171700,0.7109,106.34,1.0511,0.0904,0.0095,3937
2024-12-05T00:00:00.000+0000,3.08,183885,0.7106,105.71,1.0514,0.0905,0.0095,3937
2024-12-06T00:00:00.000+0000,3.08,188687,0.7132,105.97,1.0586,0.0906,0.0099,3747
2024-12-09T00:00:00.000+0000,3.18,258430,0.7068,106.15,1.0565,0.0897,0.0102,3747
2024-12-10T00:00:00.000+0000,3.16,233880,0.7056,106.4,1.0555,0.0899,0.01,3747
2024-12-11T00:00:00.000+0000,3.38,276534,0.7055,106.71,1.0533,0.0897,0.0097,3747
2024-12-12T00:00:00.000+0000,3.45,328089,0.7068,106.96,1.0507,0.0898,0.0095,3747
2024-12-13T00:00:00.000+0000,3.28,213643,0.7034,107,1.0474,0.0897,0.0095,3622
2024-12-16T00:00:00.000+0000,3.21,172230,0.7029,106.86,1.051,0.0898,0.0098,3622
2024-12-17T00:00:00.000+0000,3.31,229155,0.7025,106.96,1.0517,0.0897,0.0097,3622
2024-12-18T00:00:00.000+0000,3.37,193391,0.6988,108.03,1.0495,0.0894,0.0096,3622
2024-12-19T00:00:00.000+0000,3.58,195546,0.6915,108.41,1.035,0.0878,0.0096,3622
2024-12-20T00:00:00.000+0000,3.75,221930,0.6943,107.62,1.0365,0.0875,0.0097,3529
2024-12-23T00:00:00.000+0000,3.66,125622,0.6963,108.04,1.0433,0.0884,0.0098,3529
2024-12-24T00:00:00.000+0000,3.95,66852,0.6957,108.26,1.0406,0.0881,0.0099,3529
2024-12-26T00:00:00.000+0000,3.71,67209,0.6967,108.13,1.04,0.0882,0.01,3529
2024-12-27T00:00:00.000+0000,3.51,189959,0.6939,108,1.0423,0.0878,0.01,3413
2024-12-30T00:00:00.000+0000,3.94,374324,0.6943,108.13,1.0429,0.0881,0.0096,3413
